RunID,ConfigID,Repetition,Problema,PopSize,CrossoverProb,MutationProb,Generations,TiempoMs,Seed,SolutionID,Objetivo,Valor
C05_R44,5,44,HandballFixture,100,1.000,0.001,1000,1289,5044,4,Restriccion,0.000000
C05_R45,5,45,HandballFixture,100,1.000,0.001,1000,1249,5045,1,O1,20.000000
C05_R45,5,45,HandballFixture,100,1.000,0.001,1000,1249,5045,1,O2,5.000000
C05_R45,5,45,HandballFixture,100,1.000,0.001,1000,1249,5045,1,Restriccion,0.000000
C05_R46,5,46,HandballFixture,100,1.000,0.001,1000,1251,5046,1,O1,20.000000
C05_R46,5,46,HandballFixture,100,1.000,0.001,1000,1251,5046,1,O2,5.000000
C05_R46,5,46,HandballFixture,100,1.000,0.001,1000,1251,5046,1,Restriccion,0.000000
C05_R47,5,47,HandballFixture,100,1.000,0.001,1000,1383,5047,1,O1,21.000000
C05_R47,5,47,HandballFixture,100,1.000,0.001,1000,1383,5047,1,O2,6.000000
C05_R47,5,47,HandballFixture,100,1.000,0.001,1000,1383,5047,1,Restriccion,0.000000
C05_R47,5,47,HandballFixture,100,1.000,0.001,1000,1383,5047,2,O1,20.000000
C05_R47,5,47,HandballFixture,100,1.000,0.001,1000,1383,5047,2,O2,7.000000
C05_R47,5,47,HandballFixture,100,1.000,0.001,1000,1383,5047,2,Restriccion,0.000000
C05_R48,5,48,HandballFixture,100,1.000,0.001,1000,1363,5048,1,O1,20.000000
C05_R48,5,48,HandballFixture,100,1.000,0.001,1000,1363,5048,1,O2,5.000000
C05_R48,5,48,HandballFixture,100,1.000,0.001,1000,1363,5048,1,Restriccion,0.000000
C05_R49,5,49,HandballFixture,100,1.000,0.001,1000,1620,5049,1,O1,20.000000
C05_R49,5,49,HandballFixture,100,1.000,0.001,1000,1620,5049,1,O2,5.000000
C05_R49,5,49,HandballFixture,100,1.000,0.001,1000,1620,5049,1,Restriccion,0.000000
C05_R50,5,50,HandballFixture,100,1.000,0.001,1000,1481,5050,1,O1,20.000000
C05_R50,5,50,HandballFixture,100,1.000,0.001,1000,1481,5050,1,O2,6.000000
C05_R50,5,50,HandballFixture,100,1.000,0.001,1000,1481,5050,1,Restriccion,0.000000
C06_R01,6,1,HandballFixture,100,1.000,0.001,1500,2076,6001,1,O1,20.000000
C06_R01,6,1,HandballFixture,100,1.000,0.001,1500,2076,6001,1,O2,5.000000
C06_R01,6,1,HandballFixture,100,1.000,0.001,1500,2076,6001,1,Restriccion,0.000000
C06_R02,6,2,HandballFixture,100,1.000,0.001,1500,2146,6002,1,O1,20.000000
C06_R02,6,2,HandballFixture,100,1.000,0.001,1500,2146,6002,1,O2,6.000000
C06_R02,6,2,HandballFixture,100,1.000,0.001,1500,2146,6002,1,Restriccion,0.000000
C06_R03,6,3,HandballFixture,100,1.000,0.001,1500,2308,6003,1,O1,20.000000
C06_R03,6,3,HandballFixture,100,1.000,0.001,1500,2308,6003,1,O2,5.000000
C06_R03,6,3,HandballFixture,100,1.000,0.001,1500,2308,6003,1,Restriccion,0.000000
C06_R04,6,4,HandballFixture,100,1.000,0.001,1500,2056,6004,1,O1,21.000000
C06_R04,6,4,HandballFixture,100,1.000,0.001,1500,2056,6004,1,O2,6.000000
C06_R04,6,4,HandballFixture,100,1.000,0.001,1500,2056,6004,1,Restriccion,0.000000
C06_R04,6,4,HandballFixture,100,1.000,0.001,1500,2056,6004,2,O1,20.000000
C06_R04,6,4,HandballFixture,100,1.000,0.001,1500,2056,6004,2,O2,7.000000
C06_R04,6,4,HandballFixture,100,1.000,0.001,1500,2056,6004,2,Restriccion,0.000000
C06_R05,6,5,HandballFixture,100,1.000,0.001,1500,1863,6005,1,O1,20.000000
C06_R05,6,5,HandballFixture,100,1.000,0.001,1500,1863,6005,1,O2,5.000000
C06_R05,6,5,HandballFixture,100,1.000,0.001,1500,1863,6005,1,Restriccion,0.000000
C06_R06,6,6,HandballFixture,100,1.000,0.001,1500,1780,6006,1,O1,20.000000
C06_R06,6,6,HandballFixture,100,1.000,0.001,1500,1780,6006,1,O2,11.000000
C06_R06,6,6,HandballFixture,100,1.000,0.001,1500,1780,6006,1,Restriccion,0.000000
C06_R06,6,6,HandballFixture,100,1.000,0.001,1500,1780,6006,2,O1,29.000000
C06_R06,6,6,HandballFixture,100,1.000,0.001,1500,1780,6006,2,O2,5.000000
C06_R06,6,6,HandballFixture,100,1.000,0.001,1500,1780,6006,2,Restriccion,0.000000
C06_R06,6,6,HandballFixture,100,1.000,0.001,1500,1780,6006,3,O1,25.000000
C06_R06,6,6,HandballFixture,100,1.000,0.001,1500,1780,6006,3,O2,7.000000
C06_R06,6,6,HandballFixture,100,1.000,0.001,1500,1780,6006,3,Restriccion,0.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,1,O1,20.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,1,O2,12.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,1,Restriccion,0.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,2,O1,26.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,2,O2,7.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,2,Restriccion,0.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,3,O1,25.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,3,O2,8.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,3,Restriccion,0.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,4,O1,21.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,4,O2,11.000000
C06_R07,6,7,HandballFixture,100,1.000,0.001,1500,1886,6007,4,Restriccion,0.000000
C06_R08,6,8,HandballFixture,100,1.000,0.001,1500,2162,6008,1,O1,21.000000
C06_R08,6,8,HandballFixture,100,1.000,0.001,1500,2162,6008,1,O2,5.000000
C06_R08,6,8,HandballFixture,100,1.000,0.001,1500,2162,6008,1,Restriccion,0.000000
C06_R08,6,8,HandballFixture,100,1.000,0.001,1500,2162,6008,2,O1,20.000000
C06_R08,6,8,HandballFixture,100,1.000,0.001,1500,2162,6008,2,O2,7.000000
C06_R08,6,8,HandballFixture,100,1.000,0.001,1500,2162,6008,2,Restriccion,0.000000
C06_R09,6,9,HandballFixture,100,1.000,0.001,1500,2108,6009,1,O1,20.000000
C06_R09,6,9,HandballFixture,100,1.000,0.001,1500,2108,6009,1,O2,6.000000
C06_R09,6,9,HandballFixture,100,1.000,0.001,1500,2108,6009,1,Restriccion,0.000000
C06_R10,6,10,HandballFixture,100,1.000,0.001,1500,2199,6010,1,O1,20.000000
C06_R10,6,10,HandballFixture,100,1.000,0.001,1500,2199,6010,1,O2,5.000000
C06_R10,6,10,HandballFixture,100,1.000,0.001,1500,2199,6010,1,Restriccion,0.000000
C06_R11,6,11,HandballFixture,100,1.000,0.001,1500,2074,6011,1,O1,20.000000
C06_R11,6,11,HandballFixture,100,1.000,0.001,1500,2074,6011,1,O2,9.000000
C06_R11,6,11,HandballFixture,100,1.000,0.001,1500,2074,6011,1,Restriccion,0.000000
C06_R11,6,11,HandballFixture,100,1.000,0.001,1500,2074,6011,2,O1,38.000000
C06_R11,6,11,HandballFixture,100,1.000,0.001,1500,2074,6011,2,O2,5.000000
C06_R11,6,11,HandballFixture,100,1.000,0.001,1500,2074,6011,2,Restriccion,0.000000
C06_R11,6,11,HandballFixture,100,1.000,0.001,1500,2074,6011,3,O1,28.000000
C06_R11,6,11,HandballFixture,100,1.000,0.001,1500,2074,6011,3,O2,7.000000
C06_R11,6,11,HandballFixture,100,1.000,0.001,1500,2074,6011,3,Restriccion,0.000000
C06_R12,6,12,HandballFixture,100,1.000,0.001,1500,1844,6012,1,O1,20.000000
C06_R12,6,12,HandballFixture,100,1.000,0.001,1500,1844,6012,1,O2,5.000000
C06_R12,6,12,HandballFixture,100,1.000,0.001,1500,1844,6012,1,Restriccion,0.000000
C06_R13,6,13,HandballFixture,100,1.000,0.001,1500,2662,6013,1,O1,25.000000
C06_R13,6,13,HandballFixture,100,1.000,0.001,1500,2662,6013,1,O2,7.000000
C06_R13,6,13,HandballFixture,100,1.000,0.001,1500,2662,6013,1,Restriccion,0.000000
C06_R13,6,13,HandballFixture,100,1.000,0.001,1500,2662,6013,2,O1,20.000000
C06_R13,6,13,HandballFixture,100,1.000,0.001,1500,2662,6013,2,O2,11.000000
C06_R13,6,13,HandballFixture,100,1.000,0.001,1500,2662,6013,2,Restriccion,0.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,1,O1,20.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,1,O2,10.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,1,Restriccion,0.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,2,O1,26.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,2,O2,7.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,2,Restriccion,0.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,3,O1,25.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,3,O2,8.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,3,Restriccion,0.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,4,O1,21.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,4,O2,9.000000
C06_R14,6,14,HandballFixture,100,1.000,0.001,1500,3236,6014,4,Restriccion,0.000000
C06_R15,6,15,HandballFixture,100,1.000,0.001,1500,2133,6015,1,O1,20.000000
C06_R15,6,15,HandballFixture,100,1.000,0.001,1500,2133,6015,1,O2,5.000000
C06_R15,6,15,HandballFixture,100,1.000,0.001,1500,2133,6015,1,Restriccion,0.000000
C06_R16,6,16,HandballFixture,100,1.000,0.001,1500,1887,6016,1,O1,20.000000
C06_R16,6,16,HandballFixture,100,1.000,0.001,1500,1887,6016,1,O2,11.000000
C06_R16,6,16,HandballFixture,100,1.000,0.001,1500,1887,6016,1,Restriccion,0.000000
C06_R17,6,17,HandballFixture,100,1.000,0.001,1500,1839,6017,1,O1,20.000000
C06_R17,6,17,HandballFixture,100,1.000,0.001,1500,1839,6017,1,O2,5.000000
C06_R17,6,17,HandballFixture,100,1.000,0.001,1500,1839,6017,1,Restriccion,0.000000
C06_R18,6,18,HandballFixture,100,1.000,0.001,1500,1902,6018,1,O1,20.000000
C06_R18,6,18,HandballFixture,100,1.000,0.001,1500,1902,6018,1,O2,5.000000
C06_R18,6,18,HandballFixture,100,1.000,0.001,1500,1902,6018,1,Restriccion,0.000000
C06_R19,6,19,HandballFixture,100,1.000,0.001,1500,2039,6019,1,O1,20.000000
C06_R19,6,19,HandballFixture,100,1.000,0.001,1500,2039,6019,1,O2,11.000000
C06_R19,6,19,HandballFixture,100,1.000,0.001,1500,2039,6019,1,Restriccion,0.000000
C06_R19,6,19,HandballFixture,100,1.000,0.001,1500,2039,6019,2,O1,25.000000
C06_R19,6,19,HandballFixture,100,1.000,0.001,1500,2039,6019,2,O2,7.000000
C06_R19,6,19,HandballFixture,100,1.000,0.001,1500,2039,6019,2,Restriccion,0.000000
C06_R20,6,20,HandballFixture,100,1.000,0.001,1500,2114,6020,1,O1,20.000000
C06_R20,6,20,HandballFixture,100,1.000,0.001,1500,2114,6020,1,O2,5.000000
C06_R20,6,20,HandballFixture,100,1.000,0.001,1500,2114,6020,1,Restriccion,0.000000
C06_R21,6,21,HandballFixture,100,1.000,0.001,1500,2163,6021,1,O1,20.000000
C06_R21,6,21,HandballFixture,100,1.000,0.001,1500,2163,6021,1,O2,5.000000
C06_R21,6,21,HandballFixture,100,1.000,0.001,1500,2163,6021,1,Restriccion,0.000000
C06_R22,6,22,HandballFixture,100,1.000,0.001,1500,2045,6022,1,O1,20.000000
C06_R22,6,22,HandballFixture,100,1.000,0.001,1500,2045,6022,1,O2,5.000000
C06_R22,6,22,HandballFixture,100,1.000,0.001,1500,2045,6022,1,Restriccion,0.000000
C06_R23,6,23,HandballFixture,100,1.000,0.001,1500,2491,6023,1,O1,20.000000
C06_R23,6,23,HandballFixture,100,1.000,0.001,1500,2491,6023,1,O2,7.000000
C06_R23,6,23,HandballFixture,100,1.000,0.001,1500,2491,6023,1,Restriccion,0.000000
C06_R24,6,24,HandballFixture,100,1.000,0.001,1500,2632,6024,1,O1,20.000000
C06_R24,6,24,HandballFixture,100,1.000,0.001,1500,2632,6024,1,O2,5.000000
C06_R24,6,24,HandballFixture,100,1.000,0.001,1500,2632,6024,1,Restriccion,0.000000
C06_R25,6,25,HandballFixture,100,1.000,0.001,1500,2280,6025,1,O1,20.000000
C06_R25,6,25,HandballFixture,100,1.000,0.001,1500,2280,6025,1,O2,5.000000
C06_R25,6,25,HandballFixture,100,1.000,0.001,1500,2280,6025,1,Restriccion,0.000000
C06_R26,6,26,HandballFixture,100,1.000,0.001,1500,2199,6026,1,O1,20.000000
C06_R26,6,26,HandballFixture,100,1.000,0.001,1500,2199,6026,1,O2,5.000000
C06_R26,6,26,HandballFixture,100,1.000,0.001,1500,2199,6026,1,Restriccion,0.000000
C06_R27,6,27,HandballFixture,100,1.000,0.001,1500,2083,6027,1,O1,20.000000
C06_R27,6,27,HandballFixture,100,1.000,0.001,1500,2083,6027,1,O2,11.000000
C06_R27,6,27,HandballFixture,100,1.000,0.001,1500,2083,6027,1,Restriccion,0.000000
C06_R28,6,28,HandballFixture,100,1.000,0.001,1500,2223,6028,1,O1,25.000000
C06_R28,6,28,HandballFixture,100,1.000,0.001,1500,2223,6028,1,O2,8.000000
C06_R28,6,28,HandballFixture,100,1.000,0.001,1500,2223,6028,1,Restriccion,0.000000
C06_R28,6,28,HandballFixture,100,1.000,0.001,1500,2223,6028,2,O1,20.000000
C06_R28,6,28,HandballFixture,100,1.000,0.001,1500,2223,6028,2,O2,12.000000
C06_R28,6,28,HandballFixture,100,1.000,0.001,1500,2223,6028,2,Restriccion,0.000000
C06_R29,6,29,HandballFixture,100,1.000,0.001,1500,2878,6029,1,O1,21.000000
C06_R29,6,29,HandballFixture,100,1.000,0.001,1500,2878,6029,1,O2,5.000000
C06_R29,6,29,HandballFixture,100,1.000,0.001,1500,2878,6029,1,Restriccion,0.000000
C06_R30,6,30,HandballFixture,100,1.000,0.001,1500,2464,6030,1,O1,20.000000
C06_R30,6,30,HandballFixture,100,1.000,0.001,1500,2464,6030,1,O2,9.000000
C06_R30,6,30,HandballFixture,100,1.000,0.001,1500,2464,6030,1,Restriccion,0.000000
C06_R30,6,30,HandballFixture,100,1.000,0.001,1500,2464,6030,2,O1,29.000000
C06_R30,6,30,HandballFixture,100,1.000,0.001,1500,2464,6030,2,O2,5.000000
C06_R30,6,30,HandballFixture,100,1.000,0.001,1500,2464,6030,2,Restriccion,0.000000
C06_R30,6,30,HandballFixture,100,1.000,0.001,1500,2464,6030,3,O1,25.000000
C06_R30,6,30,HandballFixture,100,1.000,0.001,1500,2464,6030,3,O2,7.000000
C06_R30,6,30,HandballFixture,100,1.000,0.001,1500,2464,6030,3,Restriccion,0.000000
C06_R31,6,31,HandballFixture,100,1.000,0.001,1500,1886,6031,1,O1,20.000000
C06_R31,6,31,HandballFixture,100,1.000,0.001,1500,1886,6031,1,O2,14.000000
C06_R31,6,31,HandballFixture,100,1.000,0.001,1500,1886,6031,1,Restriccion,0.000000
C06_R31,6,31,HandballFixture,100,1.000,0.001,1500,1886,6031,2,O1,28.000000
C06_R31,6,31,HandballFixture,100,1.000,0.001,1500,1886,6031,2,O2,8.000000
C06_R31,6,31,HandballFixture,100,1.000,0.001,1500,1886,6031,2,Restriccion,0.000000
C06_R31,6,31,HandballFixture,100,1.000,0.001,1500,1886,6031,3,O1,25.000000
C06_R31,6,31,HandballFixture,100,1.000,0.001,1500,1886,6031,3,O2,12.000000
C06_R31,6,31,HandballFixture,100,1.000,0.001,1500,1886,6031,3,Restriccion,0.000000
C06_R32,6,32,HandballFixture,100,1.000,0.001,1500,1880,6032,1,O1,20.000000
C06_R32,6,32,HandballFixture,100,1.000,0.001,1500,1880,6032,1,O2,5.000000
C06_R32,6,32,HandballFixture,100,1.000,0.001,1500,1880,6032,1,Restriccion,0.000000
C06_R33,6,33,HandballFixture,100,1.000,0.001,1500,1975,6033,1,O1,20.000000
C06_R33,6,33,HandballFixture,100,1.000,0.001,1500,1975,6033,1,O2,5.000000
C06_R33,6,33,HandballFixture,100,1.000,0.001,1500,1975,6033,1,Restriccion,0.000000
C06_R34,6,34,HandballFixture,100,1.000,0.001,1500,1946,6034,1,O1,21.000000
C06_R34,6,34,HandballFixture,100,1.000,0.001,1500,1946,6034,1,O2,5.000000
C06_R34,6,34,HandballFixture,100,1.000,0.001,1500,1946,6034,1,Restriccion,0.000000
C06_R34,6,34,HandballFixture,100,1.000,0.001,1500,1946,6034,2,O1,20.000000
C06_R34,6,34,HandballFixture,100,1.000,0.001,1500,1946,6034,2,O2,6.000000
C06_R34,6,34,HandballFixture,100,1.000,0.001,1500,1946,6034,2,Restriccion,0.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,1,O1,20.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,1,O2,10.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,1,Restriccion,0.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,2,O1,30.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,2,O2,5.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,2,Restriccion,0.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,3,O1,28.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,3,O2,8.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,3,Restriccion,0.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,4,O1,21.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,4,O2,9.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,4,Restriccion,0.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,5,O1,29.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,5,O2,6.000000
C06_R35,6,35,HandballFixture,100,1.000,0.001,1500,1927,6035,5,Restriccion,0.000000
C06_R36,6,36,HandballFixture,100,1.000,0.001,1500,1909,6036,1,O1,20.000000
C06_R36,6,36,HandballFixture,100,1.000,0.001,1500,1909,6036,1,O2,9.000000
C06_R36,6,36,HandballFixture,100,1.000,0.001,1500,1909,6036,1,Restriccion,0.000000
C06_R36,6,36,HandballFixture,100,1.000,0.001,1500,1909,6036,2,O1,28.000000
C06_R36,6,36,HandballFixture,100,1.000,0.001,1500,1909,6036,2,O2,7.000000
C06_R36,6,36,HandballFixture,100,1.000,0.001,1500,1909,6036,2,Restriccion,0.000000
C06_R37,6,37,HandballFixture,100,1.000,0.001,1500,1989,6037,1,O1,20.000000
C06_R37,6,37,HandballFixture,100,1.000,0.001,1500,1989,6037,1,O2,5.000000
C06_R37,6,37,HandballFixture,100,1.000,0.001,1500,1989,6037,1,Restriccion,0.000000
C06_R38,6,38,HandballFixture,100,1.000,0.001,1500,1880,6038,1,O1,20.000000
C06_R38,6,38,HandballFixture,100,1.000,0.001,1500,1880,6038,1,O2,11.000000
C06_R38,6,38,HandballFixture,100,1.000,0.001,1500,1880,6038,1,Restriccion,0.000000
C06_R38,6,38,HandballFixture,100,1.000,0.001,1500,1880,6038,2,O1,30.000000
C06_R38,6,38,HandballFixture,100,1.000,0.001,1500,1880,6038,2,O2,9.000000
C06_R38,6,38,HandballFixture,100,1.000,0.001,1500,1880,6038,2,Restriccion,0.000000
C06_R39,6,39,HandballFixture,100,1.000,0.001,1500,2144,6039,1,O1,20.000000
C06_R39,6,39,HandballFixture,100,1.000,0.001,1500,2144,6039,1,O2,11.000000
C06_R39,6,39,HandballFixture,100,1.000,0.001,1500,2144,6039,1,Restriccion,0.000000
C06_R40,6,40,HandballFixture,100,1.000,0.001,1500,1930,6040,1,O1,20.000000
C06_R40,6,40,HandballFixture,100,1.000,0.001,1500,1930,6040,1,O2,5.000000
C06_R40,6,40,HandballFixture,100,1.000,0.001,1500,1930,6040,1,Restriccion,0.000000
C06_R41,6,41,HandballFixture,100,1.000,0.001,1500,1839,6041,1,O1,20.000000
C06_R41,6,41,HandballFixture,100,1.000,0.001,1500,1839,6041,1,O2,5.000000
C06_R41,6,41,HandballFixture,100,1.000,0.001,1500,1839,6041,1,Restriccion,0.000000
C06_R42,6,42,HandballFixture,100,1.000,0.001,1500,1840,6042,1,O1,20.000000
C06_R42,6,42,HandballFixture,100,1.000,0.001,1500,1840,6042,1,O2,5.000000
C06_R42,6,42,HandballFixture,100,1.000,0.001,1500,1840,6042,1,Restriccion,0.000000
C06_R43,6,43,HandballFixture,100,1.000,0.001,1500,1952,6043,1,O1,20.000000
C06_R43,6,43,HandballFixture,100,1.000,0.001,1500,1952,6043,1,O2,5.000000
C06_R43,6,43,HandballFixture,100,1.000,0.001,1500,1952,6043,1,Restriccion,0.000000
C06_R44,6,44,HandballFixture,100,1.000,0.001,1500,1946,6044,1,O1,20.000000
C06_R44,6,44,HandballFixture,100,1.000,0.001,1500,1946,6044,1,O2,5.000000
C06_R44,6,44,HandballFixture,100,1.000,0.001,1500,1946,6044,1,Restriccion,0.000000
C06_R45,6,45,HandballFixture,100,1.000,0.001,1500,1908,6045,1,O1,20.000000
C06_R45,6,45,HandballFixture,100,1.000,0.001,1500,1908,6045,1,O2,5.000000
C06_R45,6,45,HandballFixture,100,1.000,0.001,1500,1908,6045,1,Restriccion,0.000000
C06_R46,6,46,HandballFixture,100,1.000,0.001,1500,2212,6046,1,O1,20.000000
C06_R46,6,46,HandballFixture,100,1.000,0.001,1500,2212,6046,1,O2,11.000000
C06_R46,6,46,HandballFixture,100,1.000,0.001,1500,2212,6046,1,Restriccion,0.000000
C06_R46,6,46,HandballFixture,100,1.000,0.001,1500,2212,6046,2,O1,25.000000
C06_R46,6,46,HandballFixture,100,1.000,0.001,1500,2212,6046,2,O2,7.000000
C06_R46,6,46,HandballFixture,100,1.000,0.001,1500,2212,6046,2,Restriccion,0.000000
C06_R47,6,47,HandballFixture,100,1.000,0.001,1500,2667,6047,1,O1,20.000000
C06_R47,6,47,HandballFixture,100,1.000,0.001,1500,2667,6047,1,O2,6.000000
C06_R47,6,47,HandballFixture,100,1.000,0.001,1500,2667,6047,1,Restriccion,0.000000
C06_R48,6,48,HandballFixture,100,1.000,0.001,1500,2067,6048,1,O1,28.000000
C06_R48,6,48,HandballFixture,100,1.000,0.001,1500,2067,6048,1,O2,7.000000
C06_R48,6,48,HandballFixture,100,1.000,0.001,1500,2067,6048,1,Restriccion,0.000000
C06_R48,6,48,HandballFixture,100,1.000,0.001,1500,2067,6048,2,O1,20.000000
C06_R48,6,48,HandballFixture,100,1.000,0.001,1500,2067,6048,2,O2,9.000000
C06_R48,6,48,HandballFixture,100,1.000,0.001,1500,2067,6048,2,Restriccion,0.000000
C06_R49,6,49,HandballFixture,100,1.000,0.001,1500,2038,6049,1,O1,20.000000
C06_R49,6,49,HandballFixture,100,1.000,0.001,1500,2038,6049,1,O2,5.000000
C06_R49,6,49,HandballFixture,100,1.000,0.001,1500,2038,6049,1,Restriccion,0.000000
C06_R50,6,50,HandballFixture,100,1.000,0.001,1500,2861,6050,1,O1,21.000000
C06_R50,6,50,HandballFixture,100,1.000,0.001,1500,2861,6050,1,O2,5.000000
C06_R50,6,50,HandballFixture,100,1.000,0.001,1500,2861,6050,1,Restriccion,0.000000
C06_R50,6,50,HandballFixture,100,1.000,0.001,1500,2861,6050,2,O1,20.000000
C06_R50,6,50,HandballFixture,100,1.000,0.001,1500,2861,6050,2,O2,6.000000
C06_R50,6,50,HandballFixture,100,1.000,0.001,1500,2861,6050,2,Restriccion,0.000000
C07_R01,7,1,HandballFixture,100,0.600,0.010,1000,1464,7001,1,O1,20.000000
C07_R01,7,1,HandballFixture,100,0.600,0.010,1000,1464,7001,1,O2,5.000000
C07_R01,7,1,HandballFixture,100,0.600,0.010,1000,1464,7001,1,Restriccion,0.000000
C07_R02,7,2,HandballFixture,100,0.600,0.010,1000,1340,7002,1,O1,20.000000
C07_R02,7,2,HandballFixture,100,0.600,0.010,1000,1340,7002,1,O2,5.000000
C07_R02,7,2,HandballFixture,100,0.600,0.010,1000,1340,7002,1,Restriccion,0.000000
C07_R03,7,3,HandballFixture,100,0.600,0.010,1000,1358,7003,1,O1,20.000000
C07_R03,7,3,HandballFixture,100,0.600,0.010,1000,1358,7003,1,O2,5.000000
C07_R03,7,3,HandballFixture,100,0.600,0.010,1000,1358,7003,1,Restriccion,0.000000
C07_R04,7,4,HandballFixture,100,0.600,0.010,1000,1394,7004,1,O1,20.000000
C07_R04,7,4,HandballFixture,100,0.600,0.010,1000,1394,7004,1,O2,5.000000
C07_R04,7,4,HandballFixture,100,0.600,0.010,1000,1394,7004,1,Restriccion,0.000000
C07_R05,7,5,HandballFixture,100,0.600,0.010,1000,1596,7005,1,O1,20.000000
C07_R05,7,5,HandballFixture,100,0.600,0.010,1000,1596,7005,1,O2,6.000000
C07_R05,7,5,HandballFixture,100,0.600,0.010,1000,1596,7005,1,Restriccion,0.000000
C07_R06,7,6,HandballFixture,100,0.600,0.010,1000,1595,7006,1,O1,20.000000
C07_R06,7,6,HandballFixture,100,0.600,0.010,1000,1595,7006,1,O2,5.000000
C07_R06,7,6,HandballFixture,100,0.600,0.010,1000,1595,7006,1,Restriccion,0.000000
C07_R07,7,7,HandballFixture,100,0.600,0.010,1000,1402,7007,1,O1,20.000000
C07_R07,7,7,HandballFixture,100,0.600,0.010,1000,1402,7007,1,O2,5.000000
C07_R07,7,7,HandballFixture,100,0.600,0.010,1000,1402,7007,1,Restriccion,0.000000
C07_R08,7,8,HandballFixture,100,0.600,0.010,1000,1706,7008,1,O1,20.000000
C07_R08,7,8,HandballFixture,100,0.600,0.010,1000,1706,7008,1,O2,5.000000
C07_R08,7,8,HandballFixture,100,0.600,0.010,1000,1706,7008,1,Restriccion,0.000000
C07_R09,7,9,HandballFixture,100,0.600,0.010,1000,1463,7009,1,O1,20.000000
C07_R09,7,9,HandballFixture,100,0.600,0.010,1000,1463,7009,1,O2,5.000000
C07_R09,7,9,HandballFixture,100,0.600,0.010,1000,1463,7009,1,Restriccion,0.000000
C07_R10,7,10,HandballFixture,100,0.600,0.010,1000,1388,7010,1,O1,20.000000
C07_R10,7,10,HandballFixture,100,0.600,0.010,1000,1388,7010,1,O2,5.000000
C07_R10,7,10,HandballFixture,100,0.600,0.010,1000,1388,7010,1,Restriccion,0.000000
C07_R11,7,11,HandballFixture,100,0.600,0.010,1000,1323,7011,1,O1,20.000000
C07_R11,7,11,HandballFixture,100,0.600,0.010,1000,1323,7011,1,O2,5.000000
C07_R11,7,11,HandballFixture,100,0.600,0.010,1000,1323,7011,1,Restriccion,0.000000
C07_R12,7,12,HandballFixture,100,0.600,0.010,1000,1339,7012,1,O1,20.000000
C07_R12,7,12,HandballFixture,100,0.600,0.010,1000,1339,7012,1,O2,5.000000
C07_R12,7,12,HandballFixture,100,0.600,0.010,1000,1339,7012,1,Restriccion,0.000000
C07_R13,7,13,HandballFixture,100,0.600,0.010,1000,1356,7013,1,O1,20.000000
